clone	day	color	metacell	x_proj	y_proj
WZM0110020	4B10	d_148	#619CFF	3	196.458491010258	170.967487170428
WZM0110022	4B10	d_148	#619CFF	22	74.4891404867692	353.406142001656
WZM0110023	4B10	d_148	#619CFF	18	83.9977017636711	462.827981067349
WZM0110025	4B10	d_148	#619CFF	19	237.135132334699	323.694950510019
WZM0110026	4B10	d_148	#619CFF	19	211.830111382761	335.061616031229
WZM0110027	4B10	d_148	#619CFF	13	233.768732143563	425.00315865513
WZM0110028	4B10	d_148	#619CFF	19	247.042954615895	286.830971006809
WZM0110029	4B10	d_148	#619CFF	23	247.919843458786	325.433136485247
WZM0110030	4B10	d_148	#619CFF	19	284.79817162563	280.760426782769
WZM0110031	4B10	d_148	#619CFF	22	34.2168103207455	406.429997163688
WZM0110032	4B10	d_148	#619CFF	18	103.854825261214	487.053781503972
WZM0110033	4B10	d_148	#619CFF	8	415.957538534863	496.694424796577
WZM0110034	4B10	d_148	#619CFF	19	222.766368020598	361.209438233027
WZM0110036	4B10	d_148	#619CFF	22	144.279365954512	380.795410623888
WZM0110037	4B10	d_148	#619CFF	19	216.378242540317	320.049204523435
WZM0110038	4B10	d_148	#619CFF	21	193.229306840963	329.323797509015
WZM0110039	4B10	d_148	#619CFF	19	240.492047568223	312.228728009954
WZM0110041	4B10	d_148	#619CFF	14	316.856690412237	303.329743701618
WZM0110043	4B10	d_148	#619CFF	23	191.792958442892	336.227959345845
WZM0110045	4B10	d_148	#619CFF	3	191.889504582782	139.492163254207
WZM0110047	4B10	d_148	#619CFF	12	319.089341615981	396.661018248712
WZM0110048	4B10	d_148	#619CFF	19	241.530715111951	306.532009095929
WZM0110049	4B10	d_148	#619CFF	19	236.280773879488	320.191956865251
WZM0110050	4B10	d_148	#619CFF	11	198.1323792752	482.51225348588
WZM0110051	4B10	d_148	#619CFF	19	280.112248837204	315.334199423774
WZM0110052	4B10	d_148	#619CFF	13	312.569184898098	386.278971454475
WZM0110054	4B10	d_148	#619CFF	17	218.119799970394	536.124150142846
WZM0110055	4B10	d_148	#619CFF	19	266.090795734543	290.945341806615
WZM0110057	4B10	d_148	#619CFF	14	298.343215570808	357.133199057406
WZM0110058	4B10	d_148	#619CFF	15	121.016518394056	434.233899832489
WZM0110059	4B10	d_148	#619CFF	28	426.498351441734	699.738694381428
WZM0110060	4B10	d_148	#619CFF	19	259.997456875995	386.212248453095
WZM0110061	4B10	d_148	#619CFF	21	204.865286532986	250.41495565299
WZM0110063	4B10	d_148	#619CFF	22	68.7214147901541	438.933287800876
WZM0110065	4B10	d_148	#619CFF	13	319.6190418812	418.106020884074
WZM0110066	4B10	d_148	#619CFF	19	242.406070815487	288.373776646943
WZM0110068	4B10	d_148	#619CFF	20	82.2787483583072	398.28300049462
WZM0110069	4B10	d_148	#619CFF	22	78.6586641546748	337.79024534849
WZM0110070	4B10	d_148	#619CFF	20	35.6291771057238	347.633583938341
WZM0110071	4B10	d_148	#619CFF	19	248.370369236166	336.701026944911
WZM0110072	4B10	d_148	#619CFF	21	213.081178395119	274.639483379087
WZM0110073	4B10	d_148	#619CFF	11	182.509842582173	474.257585627238
WZM0110074	4B10	d_148	#619CFF	13	274.944157347684	421.455070543085
WZM0110075	4B10	d_148	#619CFF	19	241.716360546026	292.430873004067
WZM0110076	4B10	d_148	#619CFF	23	209.109538633916	346.903695828875
WZM0110077	4B10	d_148	#619CFF	13	242.104651845967	397.874370049144
WZM0110078	4B10	d_148	#619CFF	23	195.851849596103	378.298522688408
WZM0110079	4B10	d_148	#619CFF	18	65.8315118961401	425.130300245327
WZM0110080	4B10	d_148	#619CFF	19	278.09635787718	340.555799452377
WZM0110081	4B10	d_148	#619CFF	2	178.006503579056	176.227999702825
WZM0110082	4B10	d_148	#619CFF	9	319.954298900437	474.230404212835
WZM0110085	4B10	d_148	#619CFF	2	142.372282983399	172.068624317789
WZM0110087	4B10	d_148	#619CFF	51	519.548479993068	914.53224447604
WZM0110088	4B10	d_148	#619CFF	22	121.419448552099	385.628680297778
WZM0110091	4B10	d_148	#619CFF	14	300.946786408657	351.627950932538
WZM0110092	4B10	d_148	#619CFF	18	87.8908192486154	466.014839503833
WZM0110093	4B10	d_148	#619CFF	19	263.868998590705	327.032392862261
WZM0110094	4B10	d_148	#619CFF	23	147.166051614852	392.075568899935
WZM0110095	4B10	d_148	#619CFF	8	423.982409696502	467.417771917437
WZM0110097	4B10	d_148	#619CFF	19	237.307354314946	338.280341611094
WZM0110098	4B10	d_148	#619CFF	19	223.21969685492	298.497781266366
WZM0110099	4B10	d_148	#619CFF	22	62.5665426873291	409.816454613843
WZM0110101	4B10	d_148	#619CFF	11	242.739489311978	499.061544490951
WZM0110102	4B10	d_148	#619CFF	19	244.62066288365	355.572770468663
WZM0110104	4B10	d_148	#619CFF	8	400.180924696896	467.769115636283
WZM0110105	4B10	d_148	#619CFF	19	263.833074190561	359.152354822024
WZM0110106	4B10	d_148	#619CFF	22	39.7972440660201	392.685684434169
WZM0110107	4B10	d_148	#619CFF	17	142.939322913017	560.847486869576
WZM0110108	4B10	d_148	#619CFF	20	96.7041431498916	367.66846760515
WZM0110110	4B10	d_148	#619CFF	19	253.252775179208	300.905487246528
WZM0110111	4B10	d_148	#619CFF	13	306.498331084479	407.17398663536
WZM0110112	4B10	d_148	#619CFF	19	256.064634977868	343.810207861331
WZM0110113	4B10	d_148	#619CFF	13	319.855210962313	396.468185423127
WZM0110117	4B10	d_148	#619CFF	19	300.466498361912	328.599490102443
WZM0110118	4B10	d_148	#619CFF	13	222.019257030208	388.485826296117
WZM0110119	4B10	d_148	#619CFF	11	228.591366668797	483.777800081026
WZM0110120	4B10	d_148	#619CFF	19	245.954895003541	328.134176982434
WZM0110122	4B10	d_148	#619CFF	13	248.156012877605	403.232313241275
WZM0110123	4B10	d_148	#619CFF	19	283.220421702777	317.699491305404
WZM0110124	4B10	d_148	#619CFF	19	255.635031937132	320.188339433491
WZM0110125	4B10	d_148	#619CFF	8	327.537055986713	449.518952637006
WZM0110126	4B10	d_148	#619CFF	21	207.068689658745	315.702912873729
WZM0110127	4B10	d_148	#619CFF	19	248.289582949945	323.018653514809
WZM0110129	4B10	d_148	#619CFF	22	115.323216999046	392.1566625728
WZM0110132	4B10	d_148	#619CFF	21	135.434705632923	314.651823611402
WZM0110133	4B10	d_148	#619CFF	9	346.373553374738	457.459076817652
WZM0110136	4B10	d_148	#619CFF	21	202.080288898677	273.294485355515
WZM0110137	4B10	d_148	#619CFF	19	347.492861365382	342.984520779159
WZM0110139	4B10	d_148	#619CFF	19	263.968328673572	344.028359835174
WZM0110140	4B10	d_148	#619CFF	14	312.067776487512	356.845461569553
WZM0110143	4B10	d_148	#619CFF	21	180.766547812191	313.708349870492
WZM0110144	4B10	d_148	#619CFF	51	573.097759485244	854.234991809516
WZM0110146	4B10	d_148	#619CFF	19	251.506427263368	318.03073781988
WZM0110148	4B10	d_148	#619CFF	19	263.394485066688	347.334452903859
WZM0110149	4B10	d_148	#619CFF	17	148.042658810909	537.162592887526
WZM0110150	4B10	d_148	#619CFF	20	65.5202307001441	371.191582782691
WZM0110152	4B10	d_148	#619CFF	8	368.982126350995	461.390949240998
WZM0110155	4B10	d_148	#619CFF	51	615.546103502193	873.129967534752
WZM0110156	4B10	d_148	#619CFF	21	109.489581614316	305.035366650639
WZM0110158	4B10	d_148	#619CFF	19	236.349083033806	312.314455064539
WZM0110159	4B10	d_148	#619CFF	19	274.868025392352	353.378673801807
WZM0110160	4B10	d_148	#619CFF	19	236.283050475505	334.164085954086
WZM0110161	4B10	d_148	#619CFF	51	582.448821662201	849.346383653388
WZM0110162	4B10	d_148	#619CFF	4	213.293180008057	172.504568092834
WZM0110163	4B10	d_148	#619CFF	22	67.0022705722479	412.865808733744
WZM0110164	4B10	d_148	#619CFF	19	266.640874368531	323.681120153727
WZM0110165	4B10	d_148	#619CFF	19	256.902311724146	310.39045827758
WZM0110166	4B10	d_148	#619CFF	22	50.6847945183777	422.356495988055
WZM0110167	4B10	d_148	#619CFF	19	269.975198322962	347.498769236034
WZM0110169	4B10	d_148	#619CFF	21	136.141229110166	338.333406771775
WZM0110170	4B10	d_148	#619CFF	44	456.440997750452	892.235100502293
WZM0110172	4B10	d_148	#619CFF	23	180.170113346914	355.53892270227
WZM0110173	4B10	d_148	#619CFF	19	201.85862258226	337.678422733629
WZM0110174	4B10	d_148	#619CFF	18	108.961433243055	468.767332970302
WZM0110175	4B10	d_148	#619CFF	19	286.945874283267	352.574210740412
WZM0110176	4B10	d_148	#619CFF	13	280.49520346132	381.039571075167
WZM0110177	4B10	d_148	#619CFF	30	494.588176586659	578.549544358386
WZM0110178	4B10	d_148	#619CFF	20	94.7663282644839	368.732390969885
WZM0110179	4B10	d_148	#619CFF	13	312.345963041653	357.071440326996
WZM0110180	4B10	d_148	#619CFF	22	65.8969008584792	366.501485742178
WZM0110181	4B10	d_148	#619CFF	52	745.861774838438	803.719272266803
WZM0110182	4B10	d_148	#619CFF	21	124.032678880665	331.942305769478
WZM0110183	4B10	d_148	#619CFF	8	414.024614347662	472.988168656575
WZM0110185	4B10	d_148	#619CFF	20	79.1051444784793	380.037321159005
WZM0110186	4B10	d_148	#619CFF	13	268.142560192226	407.554249410979
WZM0110187	4B10	d_148	#619CFF	19	234.60143275755	328.832277294819
WZM0110188	4B10	d_148	#619CFF	8	354.111926965778	468.259245901318
WZM0110189	4B10	d_148	#619CFF	15	108.126965384373	387.570736392183
WZM0110190	4B10	d_148	#619CFF	19	258.805406902588	308.931347969706
WZM0110193	4B10	d_148	#619CFF	4	254.915201587936	207.375509690306
WZM0110195	4B10	d_148	#619CFF	8	367.629041093512	471.190594964179
WZM0110197	4B10	d_148	#619CFF	15	126.274467515314	449.114910932414
WZM0110198	4B10	d_148	#619CFF	18	114.218023732379	447.982437987604
WZM0110200	4B10	d_148	#619CFF	19	210.400865847536	350.258801955258
WZM0110201	4B10	d_148	#619CFF	13	261.6976799598	411.228085860076
WZM0110202	4B10	d_148	#619CFF	13	257.405077334161	414.121736973182
WZM0110203	4B10	d_148	#619CFF	23	127.95270734023	404.010523882113
WZM0110204	4B10	d_148	#619CFF	19	247.735990704842	335.723339159543
WZM0110205	4B10	d_148	#619CFF	13	246.994178320299	411.645716374741
WZM0110206	4B10	d_148	#619CFF	19	272.091460203336	258.26508596743
WZM0110207	4B10	d_148	#619CFF	19	215.466581892135	341.007427092778
WZM0110208	4B10	d_148	#619CFF	8	397.379916452249	471.207936269395
WZM0110209	4B10	d_148	#619CFF	19	260.633364556003	300.276041536981
WZM0110210	4B10	d_148	#619CFF	19	235.900244687901	300.663679492587
WZM0110211	4B10	d_148	#619CFF	12	292.521917957015	406.567212335658
WZM0110212	4B10	d_148	#619CFF	41	426.171305877414	772.883309026477
WZM0110213	4B10	d_148	#619CFF	20	77.1123530323031	339.500790204887
WZM0110214	4B10	d_148	#619CFF	10	446.200678207792	388.37681304746
WZM0110215	4B10	d_148	#619CFF	14	251.80169778255	362.330422009685
WZM0110216	4B10	d_148	#619CFF	19	244.815199051565	330.395589776119
WZM0110217	4B10	d_148	#619CFF	13	296.660704624562	385.636014119411
WZM0110219	4B10	d_148	#619CFF	20	80.4966383336857	327.257442734025
WZM0110220	4B10	d_148	#619CFF	18	99.5895393879719	442.112319693361
WZM0110221	4B10	d_148	#619CFF	19	218.468551430659	313.849118191756
WZM0110223	4B10	d_148	#619CFF	18	120.978117544304	452.647104658223
WZM0110224	4B10	d_148	#619CFF	22	63.1056015649014	416.011668084446
WZM0110225	4B10	d_148	#619CFF	13	251.357804052174	374.357571527676
WZM0110226	4B10	d_148	#619CFF	19	253.59871389818	354.104693286173
WZM0110229	4B10	d_148	#619CFF	21	202.1468682281	310.873530215518
WZM0110232	4B10	d_148	#619CFF	21	115.380455527009	301.765989517932
WZM0110233	4B10	d_148	#619CFF	19	242.743169703	289.705064766563
WZM0110235	4B10	d_148	#619CFF	19	252.851396737396	357.240974451776
WZM0110236	4B10	d_148	#619CFF	16	174.09277700797	424.425313960778
WZM0110237	4B10	d_148	#619CFF	3	194.455314811624	197.20450789296
WZM0110239	4B10	d_148	#619CFF	13	278.180799018283	445.471832797829
WZM0110240	4B10	d_148	#619CFF	13	290.132246120314	354.225107177459
WZM0110241	4B10	d_148	#619CFF	21	191.497599233984	255.960717565324
WZM0110242	4B10	d_148	#619CFF	13	320.185046636779	412.111304289628
WZM0110243	4B10	d_148	#619CFF	19	247.5228816533	354.780256247367
WZM0110244	4B10	d_148	#619CFF	13	269.707468337736	359.000370813546
WZM0110245	4B10	d_148	#619CFF	13	246.21838080744	415.893971728875
WZM0110246	4B10	d_148	#619CFF	30	481.807295409921	614.591644441826
WZM0110247	4B10	d_148	#619CFF	19	216.833858512549	294.391543413472
WZM0110248	4B10	d_148	#619CFF	16	164.433844865941	454.587112769471
WZM0110249	4B10	d_148	#619CFF	13	287.239667046598	380.925532120687
WZM0110250	4B10	d_148	#619CFF	19	262.161008850837	294.230991821024
WZM0110251	4B10	d_148	#619CFF	48	875.977127245344	609.326264666477
WZM0110252	4B10	d_148	#619CFF	19	271.061021189841	346.020308445953
WZM0110253	4B10	d_148	#619CFF	23	167.772392268331	358.702157133468
WZM0110254	4B10	d_148	#619CFF	19	257.941772703095	315.519262913848
WZM0110255	4B10	d_148	#619CFF	13	297.282433996548	428.763195403888
WZM0110256	4B10	d_148	#619CFF	17	170.340000530339	507.000803965956
WZM0110257	4B10	d_148	#619CFF	21	169.056662550441	245.380211507544
WZM0110258	4B10	d_148	#619CFF	10	462.979822345822	434.41930152904
WZM0110259	4B10	d_148	#619CFF	17	146.549695099231	517.320782086053
WZM0110261	4B10	d_148	#619CFF	19	249.225661206361	331.226560363688
WZM0110262	4B10	d_148	#619CFF	13	273.607706492391	365.175825012479
WZM0110264	4B10	d_148	#619CFF	15	111.059345947727	445.012285177637
WZM0110265	4B10	d_148	#619CFF	20	49.2761889995569	364.361832998043
WZM0110266	4B10	d_148	#619CFF	19	259.332240584826	319.778823773187
WZM0110267	4B10	d_148	#619CFF	22	37.4782283455752	390.514029175405
WZM0110269	4B10	d_148	#619CFF	8	375.170144782055	465.192712588295
WZM0110270	4B10	d_148	#619CFF	4	271.26345688999	172.980661407342
WZM0110271	4B10	d_148	#619CFF	19	263.740367757043	311.057822065845
WZM0110272	4B10	d_148	#619CFF	19	251.861633427745	371.035839190011
WZM0110273	4B10	d_148	#619CFF	13	247.201138342808	410.351994351717
WZM0110274	4B10	d_148	#619CFF	22	97.5339939969878	364.41825831091
WZM0110275	4B10	d_148	#619CFF	15	138.419526692623	435.529697932529
WZM0110277	4B10	d_148	#619CFF	4	277.476263624006	200.29339695981
WZM0110278	4B10	d_148	#619CFF	19	223.554985374179	319.471052704417
WZM0110279	4B10	d_148	#619CFF	19	258.379252291809	315.533829732338
WZM0110280	4B10	d_148	#619CFF	19	239.150124678991	366.825061667512
WZM0110281	4B10	d_148	#619CFF	19	261.738622183569	322.645760847231
WZM0110282	4B10	d_148	#619CFF	19	247.651201575809	314.665846093155
WZM0110284	4B10	d_148	#619CFF	19	244.371971673835	287.843676679598
WZM0110285	4B10	d_148	#619CFF	19	247.802978326397	290.657365636228
WZM0110287	4B10	d_148	#619CFF	19	235.953287778873	293.465389225006
WZM0110288	4B10	d_148	#619CFF	14	330.823216343754	361.479158509723
WZM0110290	4B10	d_148	#619CFF	9	340.364831247858	484.61876079003
WZM0110291	4B10	d_148	#619CFF	13	265.884803940513	403.441314485756
WZM0110292	4B10	d_148	#619CFF	19	250.513693802963	334.121831054843
WZM0110293	4B10	d_148	#619CFF	13	244.631663717874	342.400983130822
WZM0110296	4B10	d_148	#619CFF	14	277.189773354522	349.216481277038
WZM0110297	4B10	d_148	#619CFF	12	315.926086313206	403.181128563786
WZM0110298	4B10	d_148	#619CFF	19	270.308259869429	312.395098988107
WZM0110300	4B10	d_148	#619CFF	19	233.204211707528	333.863772723526
WZM0110301	4B10	d_148	#619CFF	23	199.963416643782	345.090122775573
WZM0110302	4B10	d_148	#619CFF	19	270.504468835212	314.108151406791
WZM0110303	4B10	d_148	#619CFF	19	238.601136851814	296.407354220509
WZM0110304	4B10	d_148	#619CFF	18	112.14845188796	461.078082885225
WZM0110305	4B10	d_148	#619CFF	17	191.640442859531	510.28265897503
WZM0110310	4B10	d_148	#619CFF	19	268.762703203908	282.986685403564
WZM0110311	4B10	d_148	#619CFF	18	106.559368430286	489.271150377545
WZM0110312	4B10	d_148	#619CFF	21	232.373877429079	273.731045633512
WZM0110313	4B10	d_148	#619CFF	10	415.108088051328	405.612763793535
WZM0110314	4B10	d_148	#619CFF	19	269.039045915418	319.178278232127
WZM0110315	4B10	d_148	#619CFF	23	158.596706389287	387.223983415138
WZM0110316	4B10	d_148	#619CFF	19	254.645859385474	318.982214278615
WZM0110317	4B10	d_148	#619CFF	13	251.42196738764	412.442800915366
WZM0110318	4B10	d_148	#619CFF	18	86.1576284563775	487.992272298099
WZM0110319	4B10	d_148	#619CFF	12	323.050095211855	371.64165688738
WZM0110320	4B10	d_148	#619CFF	21	165.01514247245	299.397384571334
WZM0110321	4B10	d_148	#619CFF	3	130.809140850216	176.796470228818
WZM0110322	4B10	d_148	#619CFF	13	287.558814985605	416.836195253109
WZM0110323	4B10	d_148	#619CFF	19	247.384360975693	324.379238316047
WZM0110324	4B10	d_148	#619CFF	19	268.688518467828	338.710608831981
WZM0110325	4B10	d_148	#619CFF	15	137.897747505033	434.086302086218
WZM0110326	4B10	d_148	#619CFF	19	212.229913808414	336.363340604764
WZM0110327	4B10	d_148	#619CFF	13	269.000144194461	424.895298414988
WZM0110328	4B10	d_148	#619CFF	9	325.139799893802	437.000984140743
WZM0110330	4B10	d_148	#619CFF	13	308.818897987167	415.590792280407
WZM0110331	4B10	d_148	#619CFF	19	242.816528798599	358.278044009885
WZM0110333	4B10	d_148	#619CFF	21	188.28787473168	263.05194440509
WZM0110334	4B10	d_148	#619CFF	11	257.262154262071	528.42242463153
WZM0110335	4B10	d_148	#619CFF	13	300.220718076166	385.658055173749
WZM0110336	4B10	d_148	#619CFF	21	242.641416405738	316.748458898652
WZM0110337	4B10	d_148	#619CFF	19	278.19995957024	343.599698879545
WZM0110338	4B10	d_148	#619CFF	19	215.391647517965	326.291353080874
WZM0110339	4B10	d_148	#619CFF	19	251.819334390598	320.508120888871
WZM0110340	4B10	d_148	#619CFF	14	321.483685857149	330.452145873731
WZM0110341	4B10	d_148	#619CFF	19	251.570408089558	361.55235464803
WZM0110343	4B10	d_148	#619CFF	13	297.942239841476	379.135596644672
WZM0110344	4B10	d_148	#619CFF	20	81.202910503382	385.536784874505
WZM0110346	4B10	d_148	#619CFF	19	289.158576142971	375.313248343334
WZM0110347	4B10	d_148	#619CFF	3	193.037322529323	166.403732738186
WZM0110348	4B10	d_148	#619CFF	23	213.843242142585	339.119025525377
WZM0110350	4B10	d_148	#619CFF	20	95.6819282853557	402.064085731925
WZM0110351	4B10	d_148	#619CFF	12	314.004530713761	382.864164036361
WZM0110353	4B10	d_148	#619CFF	22	46.0157286880438	362.842055236864
WZM0110354	4B10	d_148	#619CFF	4	290.202721569045	219.181534911912
WZM0110356	4B10	d_148	#619CFF	9	374.401679034261	490.640578342957
WZM0110357	4B10	d_148	#619CFF	23	226.436195797818	369.15676412704
WZM0110358	4B10	d_148	#619CFF	19	239.29667720274	333.540495196483
WZM0110359	4B10	d_148	#619CFF	10	416.892979255658	415.931814587614
WZM0110360	4B10	d_148	#619CFF	13	282.878737755518	379.150610272276
WZM0110361	4B10	d_148	#619CFF	19	270.42907425026	308.446343255088
WZM0110362	4B10	d_148	#619CFF	18	112.668459734587	473.927547070111
WZM0110363	4B10	d_148	#619CFF	13	269.694258388819	391.869667615439
WZM0110364	4B10	d_148	#619CFF	13	267.244568027151	401.570923626619
WZM0110366	4B10	d_148	#619CFF	19	271.746315070371	316.449724989725
WZM0110368	4B10	d_148	#619CFF	16	162.269149737086	451.130071010626
WZM0110369	4B10	d_148	#619CFF	14	353.983722980167	347.262066179751
WZM0110370	4B10	d_148	#619CFF	15	65.5628329708186	457.058065774407
WZM0110372	4B10	d_148	#619CFF	18	96.8979603819278	492.809639492543
WZM0110373	4B10	d_148	#619CFF	25	385.470375154262	777.921342264716
WZM0110374	4B10	d_148	#619CFF	19	248.285599720596	305.01159758247
WZM0110376	4B10	d_148	#619CFF	16	143.99013908744	468.78475494135
WZM0110377	4B10	d_148	#619CFF	10	445.014816475473	364.085399185029
WZM0110378	4B10	d_148	#619CFF	13	280.596253621631	372.236885115456
WZM0110379	4B10	d_148	#619CFF	13	262.189402242047	434.059973081126
WZM0110380	4B10	d_148	#619CFF	13	236.579241644938	369.505791623145
WZM0110381	4B10	d_148	#619CFF	13	255.629275238362	400.021932025061
WZM0110382	4B10	d_148	#619CFF	23	194.839325372694	363.763358263433
WZM0110383	4B10	d_148	#619CFF	19	260.844213227785	334.743936792844
WZM0111001	4E1	d_148	#F564E3	51	561.232976557107	850.648273973074
WZM0111002	4E1	d_148	#F564E3	51	536.646971583286	863.737115262167
WZM0111003	4E1	d_148	#F564E3	51	612.245140202503	862.432611562447
WZM0111004	4E1	d_148	#F564E3	51	576.378351339608	838.291884956567
WZM0111005	4E1	d_148	#F564E3	41	416.646331306596	766.702114472921
WZM0111006	4E1	d_148	#F564E3	51	545.807270320033	914.707469734195
WZM0111009	4E1	d_148	#F564E3	38	378.515370063357	837.376228060385
WZM0111011	4E1	d_148	#F564E3	51	599.547154079649	808.035485676919
WZM0111012	4E1	d_148	#F564E3	23	128.700943624964	384.959601169009
WZM0111013	4E1	d_148	#F564E3	50	585.66817441086	813.399173531344
WZM0111014	4E1	d_148	#F564E3	51	599.58169639586	840.933320957394
WZM0111016	4E1	d_148	#F564E3	51	567.405415805421	821.479739114102
WZM0111017	4E1	d_148	#F564E3	53	725.057045571023	769.400340082821
WZM0111018	4E1	d_148	#F564E3	44	499.067113462739	909.985793309837
WZM0111019	4E1	d_148	#F564E3	51	605.005273729532	870.779013744307
WZM0111020	4E1	d_148	#F564E3	29	611.175141019181	482.974676378707
WZM0111021	4E1	d_148	#F564E3	39	269.264793800385	769.88662432071
WZM0111023	4E1	d_148	#F564E3	27	494.320627902701	594.714983763941
WZM0111024	4E1	d_148	#F564E3	51	521.463148712112	868.490759330323
WZM0111025	4E1	d_148	#F564E3	51	572.446012066996	794.66990089804
WZM0111026	4E1	d_148	#F564E3	51	503.38650737075	813.258986239098
WZM0111027	4E1	d_148	#F564E3	51	630.376323824332	827.350472225028
WZM0111028	4E1	d_148	#F564E3	52	739.842491413485	805.431851466397
WZM0111029	4E1	d_148	#F564E3	41	428.574702910134	805.398068586083
WZM0111030	4E1	d_148	#F564E3	13	258.108456286198	361.58778717907
WZM0111031	4E1	d_148	#F564E3	51	557.902685532526	909.046429043515
WZM0111033	4E1	d_148	#F564E3	51	582.854122094406	867.956326568496
